Data_Point,GPS_Point,Tim,Dat,Chan_width,Chan_depth,Hydo_area,Humidity,Air_T_2m,Water_Temp,Avg_Veloc,Discharge,D_50,D_50_Mobil,d18O,dD,Slope,Aspect_D_1,Elevation,Watershed,Typ,DP_Match,Observed,Round,WhyNoDPR2,FieldNotes,AirTDevice,WatTDevice,Spring,SpringcavD,SpringcavW,SpringcavA,FS_NoseeR1,Connected,Fssubsurf,elderfox_f,Latitude,Longitude,x_utm,y_utm,RivL2_Hum,RivL2_AirT,MeasORivHu,MeasORivAT,NewFlowAcc,Slope_1m,flowacc_co,slp_deg_co
456,1047,14:46,8/24/2014 0:00:00,90,0.600000000000000,0.005400000000000,43.799999999999997,24.300000000000001,12.500000000000000,0.000000000000000,0.000000000000000, ,2,0.000000000000000,0.000000000000000,11.341899900000000,251.623992899999990,871.193969700000030,Elder,Flow source,742,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes, ,0,0.000000000000000,0,0,0,192.0000000,39.695169568799997,-123.593773530000010,449090.844999999970000,4394093.403300000400000,47.869999999999997,22.469999999999999,0.914978066000000,1.081441923000000,0.0000000,0.000000000000000,329,42.5742760
457,1048,14:58,8/24/2014 0:00:00,28,0.600000000000000,0.001680000000000,44.200000000000003,23.300000000000001,11.100000000000000,0.000000000000000,0.000000000000000, ,12,0.000000000000000,0.000000000000000,23.202299100000001,82.366699199999999,869.018005399999990,Elder,Flow source,0,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes, ,0,0.000000000000000,1,0,0,42048.0000000,39.695413189800000,-123.593959055000000,449075.117299999980000,4394120.547000000300000,50.299999999999997,22.710000000000001,0.878727634000000,1.025979745000000,0.0000000,0.000000000000000,41587,16.2747631
458,1049,15:08,8/24/2014 0:00:00,30,2.100000000000000,0.006300000000000,42.000000000000000,23.600000000000001,14.400000000000000,24.559999999999999,0.001547280000000, ,N/A,0.000000000000000,0.000000000000000,13.416700400000000,353.330993700000020,850.458984399999960,Elder,In channel,741,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055, , ,0,0.000000000000000,0,0,0,1062190.0000000,39.696800316599997,-123.594067962000000,449066.799300000010000,4394274.559799999900000,49.930000000000000,22.949999999999999,0.841177649000000,1.028322440000000,0.0000000,0.000000000000000,1108741,11.5925150
459,1050,15:30,8/24/2014 0:00:00,200,15.400000000000000,0.308000000000000,46.000000000000000,23.699999999999999,15.500000000000000,0.000000000000000,0.000000000000000, ,N/A,-8.289999999999999,-51.000000000000000,10.295000099999999,296.645996099999990,790.395019499999990,Elder,In channel,727,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055, , ,0,0.000000000000000,0,0,0,2909390.0000000,39.701129750299998,-123.594593423000010,449024.933200000030000,4394755.362900000100000,52.130000000000003,22.579999999999998,0.882409361000000,1.049601417000000,0.0000000,0.000000000000000,2903903,3.9124646
460,1051,15:35,8/24/2014 0:00:00,13,2.500000000000000,0.003250000000000,46.200000000000003,23.500000000000000,12.699999999999999,0.000000000000000,0.000000000000000, ,8,0.000000000000000,0.000000000000000,16.640199700000000,20.658300400000002,791.458007800000020,Elder,Flow source,728,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes, ,0,0.000000000000000,0,0,0,69825.0000000,39.701122422799997,-123.594677254000000,449017.740800000030000,4394754.597299999600000,51.619999999999997,22.579999999999998,0.895001937000000,1.040744021000000,0.0000000,0.000000000000000,69175,36.2550735
461,1052,15:48,8/24/2014 0:00:00,46,0.700000000000000,0.003220000000000,48.000000000000000,24.199999999999999,14.500000000000000,0.000000000000000,0.000000000000000, ,8,0.000000000000000,0.000000000000000,19.899999600000001,258.158996600000020,816.437988300000030,Elder,Flow source,889,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes, ,0,0.000000000000000,0,0,0,68935.0000000,39.700020663700002,-123.593142900000000,449148.474700000020000,4394631.446899999900000,51.390000000000001,22.809999999999999,0.934033859000000,1.060938185000000,0.0000000,0.000000000000000,67556,20.3324070
462,1053,16:00,8/24/2014 0:00:00,105,16.000000000000000,0.168000000000000,52.000000000000000,22.800000000000001,16.199999999999999,1.840000000000000,0.003091200000000, ,N/A,0.000000000000000,0.000000000000000,12.116900400000000,322.888000499999980,820.786987299999960,Elder,In channel,729,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055, , ,0,0.000000000000000,0,0,0,2790450.0000000,39.699608151800000,-123.592960434000010,449163.815400000020000,4394585.560600000400000,52.969999999999999,22.640000000000001,0.981687748000000,1.007067138000000,0.0000000,0.000000000000000,2783468,4.2109046
463,1054,16:02,8/24/2014 0:00:00,123,3.900000000000000,0.047970000000000,52.200000000000003,22.399999999999999,16.399999999999999,0.000000000000000,0.000000000000000, ,N/A,0.000000000000000,0.000000000000000,18.762899399999998,36.888999900000002,821.419982900000040,Elder,In channel,730,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055, , ,0,0.000000000000000,0,0,0,1254350.0000000,39.699362847800003,-123.592912635000000,449167.733400000030000,4394558.308299999700000,52.969999999999999,22.640000000000001,0.985463470000000,0.989399293000000,0.0000000,0.000000000000000,1243381,1.2741866
464,1055,16:04,8/24/2014 0:00:00,80,7.800000000000000,0.062400000000000,52.299999999999997,22.399999999999999,16.800000000000001,0.000000000000000,0.000000000000000, ,N/A,-8.279999999999999,-51.600000000000001,8.288109800000001,200.559997600000000,822.846008299999990,Elder,In channel,731,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055, , ,0,0.000000000000000,0,0,0,1532220.0000000,39.699522449000000,-123.592631780000000,449191.929200000010000,4394575.862599999600000,53.789999999999999,22.340000000000000,0.972299684000000,1.002685765000000,0.0000000,0.000000000000000,1536452,18.7749043
465,1056,16:35,8/24/2014 0:00:00,26,0.600000000000000,0.001560000000000,49.899999999999999,22.699999999999999,12.100000000000000,0.000000000000000,0.000000000000000, ,1,0.000000000000000,0.000000000000000,25.833999599999999,205.727004999999990,828.945007300000040,Elder,Flow source,0,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes, ,0,0.000000000000000,1,0,0,116.0000000,39.699760279700001,-123.591817610000010,449261.905000000030000,4394601.797500000300000,52.700000000000003,22.140000000000001,0.946869070000000,1.025293586000000,0.0000000,0.000000000000000,219,6.3529887
466,1057,16:44,8/24/2014 0:00:00,15,0.600000000000000,0.000900000000000,50.899999999999999,22.500000000000000,13.400000000000000,0.000000000000000,0.000000000000000, ,2,0.000000000000000,0.000000000000000,42.496700300000001,290.971008299999990,831.453979499999950,Elder,Flow source,0,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes,60,30,0.180000000000000,1,0,0,847.0000000,39.699732170399997,-123.591436580000010,449294.551400000000000,4394598.462299999800000,53.680000000000000,21.899999999999999,0.948211624000000,1.027397260000000,0.0000000,0.000000000000000,365,42.0782967
467,1058,16:55,8/24/2014 0:00:00,50,10.300000000000001,0.051500000000000,50.100000000000001,22.399999999999999,15.600000000000000,5.680000000000000,0.002925200000000, ,N/A,0.000000000000000,0.000000000000000,8.823010399999999,285.993011500000020,874.093017600000050,Elder,In channel,840,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055, , ,0,0.000000000000000,0,0,0,1148490.0000000,39.699855747299999,-123.588368468000000,449557.680600000020000,4394610.447599999600000,53.789999999999999,21.870000000000001,0.931399888000000,1.024234111000000,0.0000000,0.000000000000000,1152472,1.7998518
468,1059,17:15,8/24/2014 0:00:00,80,0.100000000000000,0.000800000000000,48.100000000000001,23.300000000000001,14.000000000000000,0.000000000000000,0.000000000000000, ,4,0.000000000000000,0.000000000000000,25.252500500000000,282.105987500000030,919.315978999999970,Elder,Flow source,753,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes,40,80,0.320000000000000,1,0,0,39.0000000,39.697783010099997,-123.587228335000010,449653.921600000000000,4394379.763199999900000,56.799999999999997,21.160000000000000,0.846830986000000,1.101134216000000,0.0000000,0.000000000000000,349,44.7704277
469,1060,17:56,8/24/2014 0:00:00,8,0.600000000000000,0.000480000000000,47.700000000000003,21.699999999999999,10.600000000000000,0.000000000000000,0.000000000000000, ,3,0.000000000000000,0.000000000000000,28.562099499999999,284.976989699999990,1059.660000000000100,Elder,Flow source,835,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes, ,0,0.000000000000000,0,0,0,55214.0000000,39.698445593499997,-123.580358927000010,450243.350600000010000,4394449.467199999800000,61.729999999999997,19.910000000000000,0.772719909000000,1.089904571000000,0.0000000,0.000000000000000,54850,17.7470512
470,1061,18:17,8/24/2014 0:00:00,14,0.700000000000000,0.000980000000000,50.500000000000000,20.800000000000001,11.800000000000001,0.000000000000000,0.000000000000000, ,N/A,0.000000000000000,0.000000000000000,13.726400399999999,295.244995099999980,1096.970000000000000,Elder,Flow source,834,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055, , ,0,0.000000000000000,0,0,0,393636.0000000,39.700112486300000,-123.578060924000000,450441.561700000020000,4394633.195899999700000,64.439999999999998,19.129999999999999,0.783674736000000,1.087297439000000,0.0000000,0.000000000000000,393488,16.7944965
471,1062,18:25,8/24/2014 0:00:00,6,0.800000000000000,0.000480000000000,51.200000000000003,20.199999999999999,11.000000000000000,0.000000000000000,0.000000000000000, ,2,0.000000000000000,0.000000000000000,25.023099899999998,259.058990499999990,1091.740000000000000,Elder,Flow source,0,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes, ,0,0.000000000000000,1,0,0,102.0000000,39.700135965299999,-123.578399211000000,450412.576200000010000,4394635.988699999600000,65.719999999999999,18.620000000000001,0.779062690000000,1.084854995000000,0.0000000,0.000000000000000,16,30.9979229
472,1063,18:50,8/24/2014 0:00:00,15,1.700000000000000,0.002550000000000,51.200000000000003,21.500000000000000,13.400000000000000,0.000000000000000,0.000000000000000, ,N/A,-8.720000000000001,-54.299999999999997,10.866499900000001,313.554992700000010,957.119018600000000,Elder,In channel,0,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055, , ,0,0.000000000000000,0,0,0,612299.0000000,39.699458373299997,-123.583278482000000,449993.773999999980000,4394563.494699999700000,70.489999999999995,17.410000000000000,0.726344162000000,1.234922458000000,0.0000000,0.000000000000000,653590,3.5526729
473,1064,19:48,8/24/2014 0:00:00,32,0.300000000000000,0.000960000000000,56.399999999999999,19.399999999999999,12.600000000000000,0.000000000000000,0.000000000000000, ,1,-8.560000000000001,-52.799999999999997,14.387100200000001,323.433990499999990,1067.559999999999900,Elder,Flow source,752,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes, ,0,0.000000000000000,0,0,0,14560.0000000,39.692728657899998,-123.583595450000000,449961.739899999990000,4393816.770899999900000,79.930000000000007,14.710000000000001,0.705617415000000,1.318830727000000,0.0000000,0.000000000000000,1364,16.7857323
474,1065,20:01,8/24/2014 0:00:00,21,0.400000000000000,0.000840000000000,56.700000000000003,18.399999999999999,9.500000000000000,0.000000000000000,0.000000000000000, ,8,0.000000000000000,0.000000000000000,21.637100199999999,284.890014599999970,1098.160000000000100,Elder,Flow source,751,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes, ,0,0.000000000000000,0,0,0,72225.0000000,39.692702674800003,-123.582627525000010,450044.712899999980000,4393813.347699999800000,80.799999999999997,14.470000000000001,0.701732673000000,1.271596406000000,0.0000000,0.000000000000000,73051,25.7735691
475,1066,12:23,8/25/2014 0:00:00,17,1.000000000000000,0.001700000000000,52.500000000000000,20.899999999999999,12.000000000000000,0.000000000000000,0.000000000000000, ,4,0.000000000000000,0.000000000000000,9.902290300000001,34.307998699999999,764.986999500000020,Elder,Flow source,0,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes,25,110,0.275000000000000,1,0,0,1186.0000000,39.713781159000000,-123.593268283000000,449147.828299999990000,4396158.736200000200000,60.960000000000001,20.629999999999999,0.861220472000000,1.013087736000000,0.0000000,0.000000000000000,1753,15.0931368
476,1067,12:30,8/25/2014 0:00:00,20,8.699999999999999,0.017400000000000,53.299999999999997,20.699999999999999,13.600000000000000,0.000000000000000,0.000000000000000, ,N/A,0.000000000000000,0.000000000000000,8.405420299999999,312.545013400000020,767.997009299999950,Elder,In channel,0,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055, , ,0,0.000000000000000,0,0,0,1564770.0000000,39.713502056300001,-123.592949989000000,449174.906299999970000,4396127.579300000300000,60.520000000000003,20.690000000000001,0.880700595000000,1.000483325000000,0.0000000,0.000000000000000,1563080,7.5222821
477,1068,12:44,8/25/2014 0:00:00,37,1.300000000000000,0.004810000000000,53.500000000000000,21.699999999999999,12.800000000000001,0.000000000000000,0.000000000000000, ,5,0.000000000000000,0.000000000000000,22.834199900000002,15.384400400000001,773.796020500000050,Elder,Flow source,0,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes, ,0,0.000000000000000,1,0,0,38.0000000,39.713154298600003,-123.592703617000000,449195.769299999990000,4396088.843500000400000,60.520000000000003,21.100000000000001,0.884005288000000,1.028436019000000,0.0000000,0.000000000000000,1655,3.4485970
478,1069,13:10,8/25/2014 0:00:00,16,1.100000000000000,0.001760000000000,53.500000000000000,20.800000000000001,13.400000000000000,0.000000000000000,0.000000000000000, ,7,0.000000000000000,0.000000000000000,20.635900500000002,294.390991199999970,836.533996600000020,Elder,Flow source,0,yes,2, ,water in the channel below is 12.9 degrees,Amprobe #2,CaterTemp Plus 221-055,yes, ,0,0.000000000000000,1,0,0,1.0000000,39.711152937700000,-123.589508163000000,449468.212600000030000,4395864.915300000500000,58.969999999999999,21.370000000000001,0.907240970000000,0.973327094000000,0.0000000,0.000000000000000,399,26.0455360
479,1070,13:25,8/25/2014 0:00:00,60,4.100000000000000,0.024600000000000,53.200000000000003,21.699999999999999,13.699999999999999,0.000000000000000,0.000000000000000, ,N/A,0.000000000000000,0.000000000000000,10.665800100000000,280.078002900000000,850.598022499999960,Elder,In channel,822,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055, , ,0,0.000000000000000,0,0,0,1008950.0000000,39.710937803299998,-123.588627952000000,449543.506799999970000,4395840.542799999900000,57.850000000000001,21.710000000000001,0.919619706000000,0.999539383000000,0.0000000,0.000000000000000,1111815,6.9369164
480,1071,13:43,8/25/2014 0:00:00,14,1.100000000000000,0.001540000000000,52.600000000000001,22.100000000000001,12.699999999999999,0.000000000000000,0.000000000000000, ,4,0.000000000000000,0.000000000000000,23.912700699999998,349.104003900000010,872.046997100000000,Elder,Flow source,0,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes, ,0,0.000000000000000,1,0,0,53.0000000,39.711102937100001,-123.587005581000000,449682.695400000030000,4395857.958700000300000,57.409999999999997,22.079999999999998,0.916216687000000,1.000905797000000,0.0000000,0.000000000000000,105668,21.0931339
481,1072,13:54,8/25/2014 0:00:00,68,1.400000000000000,0.009520000000000,53.000000000000000,21.800000000000001,11.500000000000000,0.000000000000000,0.000000000000000, ,12,0.000000000000000,0.000000000000000,12.533700000000000,319.328002900000000,874.442993200000050,Elder,Flow source,823,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes,60,25,0.150000000000000,0,0,0,21.0000000,39.711134034799997,-123.586699508000000,449708.954299999980000,4395861.238400000100000,56.130000000000003,22.350000000000001,0.944236594000000,0.975391499000000,0.0000000,0.000000000000000,1595,22.8742466
482,1073,14:22,8/25/2014 0:00:00,35,4.000000000000000,0.014000000000000,53.299999999999997,21.399999999999999,14.100000000000000,0.000000000000000,0.000000000000000, ,N/A,0.000000000000000,0.000000000000000,10.023599600000001,238.619003300000000,924.966003399999980,Elder,In channel,824,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055, , ,0,0.000000000000000,0,0,0,755684.0000000,39.711521716500002,-123.583554569000000,449978.815699999980000,4395902.506500000100000,57.509999999999998,21.910000000000000,0.926795340000000,0.976722958000000,0.0000000,0.000000000000000,757458,3.5592639
483,1074,14:30,8/25/2014 0:00:00,5,0.700000000000000,0.000350000000000,55.000000000000000,22.100000000000001,13.500000000000000,0.000000000000000,0.000000000000000, ,N/A,0.000000000000000,0.000000000000000,16.849300400000001,196.828002900000000,938.924987800000050,Elder,Flow source,826,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055, , ,0,0.000000000000000,0,0,0,146528.0000000,39.712035634000003,-123.583207903000000,450008.902400000020000,4395959.350700000300000,56.229999999999997,22.050000000000001,0.978125556000000,1.002267574000000,0.0000000,0.000000000000000,144979,15.6103668
484,1075,14:59,8/25/2014 0:00:00,60,0.100000000000000,0.000600000000000,47.899999999999999,22.899999999999999,13.000000000000000,0.000000000000000,0.000000000000000, ,1,0.000000000000000,0.000000000000000,40.772701300000001,310.985992399999990,1007.100000000000000,Elder,Flow source,828,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes, ,0,0.000000000000000,0,0,0,1.0000000,39.712126366900002,-123.579676169000000,450311.700699999990000,4395967.457800000000000,52.609999999999999,22.649999999999999,0.910473294000000,1.011037528000000,0.0000000,0.000000000000000,63,35.1566391
485,1076,15:11,8/25/2014 0:00:00,9,0.400000000000000,0.000360000000000,44.299999999999997,23.000000000000000,9.800000000000001,0.000000000000000,0.000000000000000, ,7,0.000000000000000,0.000000000000000,34.335800200000001,341.889007600000010,1018.720000000000000,Elder,Flow source,829,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes,45,25,0.112500000000000,0,0,0,369.0000000,39.712103141400000,-123.579397097000000,450335.605500000010000,4395964.725499999700000,50.039999999999999,22.920000000000002,0.885291767000000,1.003490401000000,0.0000000,0.000000000000000,232,50.1783104
486,1077,15:40,8/25/2014 0:00:00,4,0.200000000000000,0.000080000000000,29.100000000000001,23.600000000000001,14.000000000000000,0.000000000000000,0.000000000000000, ,2,-8.670000000000000,-53.399999999999999,33.233001700000003,259.592987100000020,1008.830000000000000,Elder,Flow source,830,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055, , ,0,0.000000000000000,0,0,0,8214.0000000,39.711406757299997,-123.579701451999990,450309.017200000000000,4395887.605399999800000,47.530000000000001,22.270000000000000,0.612244898000000,1.059721599000000,0.0000000,0.000000000000000,8085,36.3196526
487,1078,16:45,8/25/2014 0:00:00,11,0.900000000000000,0.000990000000000,38.899999999999999,24.000000000000000,10.500000000000000,0.000000000000000,0.000000000000000, ,13,-8.850000000000000,-55.600000000000001,24.645299900000001,225.957992600000010,1004.070000000000100,Elder,Flow source,784,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes,20,40,0.080000000000000,0,0,0,137.0000000,39.718523175999998,-123.582070354000000,450111.085000000020000,4396678.742300000000000,47.359999999999999,22.039999999999999,0.821368243000000,1.088929220000000,0.0000000,0.000000000000000,204,27.9905338
488,1079,17:58,8/25/2014 0:00:00,35,0.400000000000000,0.001400000000000,38.399999999999999,24.000000000000000,10.300000000000001,0.000000000000000,0.000000000000000, ,8,0.000000000000000,0.000000000000000,20.507200200000000,68.323997500000004,923.752990700000050,Elder,Flow source,783,yes,2, ,root supporting above,Amprobe #2,CaterTemp Plus 221-055,yes,35,40,0.140000000000000,0,0,0,7713.0000000,39.721602835299997,-123.587398204000000,449656.674400000020000,4397023.519299999800000,52.369999999999997,20.449999999999999,0.733244224000000,1.173594132000000,0.0000000,0.000000000000000,1372,25.9537716
489,1080,18:27,8/25/2014 0:00:00,16,1.100000000000000,0.001760000000000,48.399999999999999,20.399999999999999,15.500000000000000,0.000000000000000,0.000000000000000, ,N/A,-8.410000000000000,-52.700000000000003,26.503999700000001,209.350006100000000,867.986999500000020,Elder,In channel,782,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055, , ,0,0.000000000000000,0,0,0,669179.0000000,39.717816879300003,-123.586828255000000,449702.772300000010000,4396603.011599999900000,55.649999999999999,19.699999999999999,0.869721473000000,1.035532995000000,0.0000000,0.000000000000000,667982,19.3480759
490,1081,18:46,8/25/2014 0:00:00,38,0.200000000000000,0.000760000000000,46.799999999999997,23.600000000000001,11.000000000000000,0.000000000000000,0.000000000000000, ,4,0.000000000000000,0.000000000000000,34.671501200000002,289.492004399999980,835.392028800000050,Elder,Flow source,780,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes, ,0,0.000000000000000,0,0,0,201.0000000,39.717106051599998,-123.588751998000010,449537.368599999990000,4396525.200699999900000,58.460000000000001,19.129999999999999,0.800547383000000,1.233664401000000,0.0000000,0.000000000000000,115,36.0683060
491,1082,19:11,8/25/2014 0:00:00,70,1.100000000000000,0.007700000000000,48.899999999999999,22.199999999999999,11.600000000000000,0.000000000000000,0.000000000000000, ,14,0.000000000000000,0.000000000000000,17.940700499999998,198.283004799999990,723.551025399999960,Elder,Flow source,0,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes,60,125,0.750000000000000,1,0,0,21.0000000,39.716217646099999,-123.592860460000000,449184.573199999980000,4396428.920599999800000,62.789999999999999,18.020000000000000,0.778786431000000,1.231964484000000,0.0000000,0.000000000000000,76,53.6657677
492,1083,11:52,8/26/2014 0:00:00,63,0.100000000000000,0.000630000000000,36.299999999999997,23.199999999999999,9.900000000000000,0.000000000000000,0.000000000000000, ,2,0.000000000000000,0.000000000000000,32.914699599999999,241.365005500000000,1041.280000000000000,Elder,Flow source,832,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes,125,80,1.000000000000000,0,0,0,3162.0000000,39.708010502199997,-123.579938098000000,450286.294500000020000,4395510.800800000300000,30.020000000000000,26.359999999999999,1.209193871000000,0.880121396000000,0.0000000,0.000000000000000,1227,24.9648972
493,1084,12:09,8/26/2014 0:00:00,149,0.200000000000000,0.002980000000000,40.600000000000001,22.399999999999999,9.500000000000000,0.000000000000000,0.000000000000000, ,7,0.000000000000000,0.000000000000000,20.083200500000000,22.309299500000002,1015.130000000000000,Elder,Flow source,831,yes,2, ,sampled from lower last round,Amprobe #2,CaterTemp Plus 221-055,yes, ,0,0.000000000000000,0,0,0,488.0000000,39.708499295000003,-123.580846726999990,450208.755500000030000,4395565.553899999700000,29.340000000000000,27.039999999999999,1.383776414000000,0.828402367000000,0.0000000,0.000000000000000,1155,23.4121208
494,1085,13:00,8/26/2014 0:00:00,5,0.800000000000000,0.000400000000000,35.899999999999999,24.100000000000001,13.100000000000000,0.000000000000000,0.000000000000000, ,13,0.000000000000000,0.000000000000000,29.832000699999998,331.747985799999980,923.625976599999940,Elder,Flow source,820,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055, , ,0,0.000000000000000,0,0,0,24363.0000000,39.708970876400002,-123.588617715000000,449542.951400000020000,4395622.236200000200000,28.430000000000000,26.960000000000001,1.262750616000000,0.893916914000000,0.0000000,0.000000000000000,24522,17.3914375
495,1086,14:05,8/26/2014 0:00:00,46,0.700000000000000,0.003220000000000,37.299999999999997,23.800000000000001,10.199999999999999,0.000000000000000,0.000000000000000, ,12,0.000000000000000,0.000000000000000,26.224199299999999,20.181200000000000,826.617980999999990,Elder,Flow source,816,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes,20,80,0.160000000000000,0,0,0,428.0000000,39.712799917500000,-123.594579077000010,449034.750300000010000,4396050.576500000400000,35.289999999999999,26.109999999999999,1.056956645000000,0.911528150000000,0.0000000,0.000000000000000,129,34.2876511
496,1087,14:09,8/26/2014 0:00:00,3,0.300000000000000,0.000090000000000,36.799999999999997,23.800000000000001,13.300000000000001,0.000000000000000,0.000000000000000, ,4,0.000000000000000,0.000000000000000,31.223600399999999,120.263000500000000,825.898010300000010,Elder,Flow source,817,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes, ,0,0.000000000000000,0,0,0,431.0000000,39.712836568599997,-123.594593235000000,449033.563700000000000,4396054.652300000200000,35.119999999999997,25.780000000000001,1.047835991000000,0.923196276000000,0.0000000,0.000000000000000,109,28.8080025
497,1088,15:06,8/26/2014 0:00:00,3,0.300000000000000,0.000090000000000,29.399999999999999,26.899999999999999,12.699999999999999,0.000000000000000,0.000000000000000, ,2,0.000000000000000,0.000000000000000,22.162799799999998,30.110599499999999,798.627014199999960,Elder,Flow source,815,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes,20,45,0.090000000000000,0,0,0,40081.0000000,39.714903879200001,-123.595307809000000,448973.835800000000000,4396284.500900000300000,35.090000000000003,24.829999999999998,0.837845540000000,1.083366895000000,0.0000000,0.000000000000000,40855,27.2123356
498,1089,15:19,8/26/2014 0:00:00,45,0.600000000000000,0.002700000000000,33.299999999999997,25.600000000000001,13.500000000000000,0.000000000000000,0.000000000000000, ,5,-8.470000000000001,-52.399999999999999,12.204500200000000,338.805999800000000,765.879028299999960,Elder,Flow source,813,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes, ,0,0.000000000000000,0,0,0,8983.0000000,39.715458673400001,-123.594541318000000,449039.943499999990000,4396345.639299999900000,33.530000000000001,24.590000000000000,0.993140471000000,1.041073607000000,0.0000000,0.000000000000000,8538,9.7400732
499,1090,15:48,8/26/2014 0:00:00,18,1.400000000000000,0.002520000000000,39.299999999999997,24.600000000000001,14.800000000000001,0.000000000000000,0.000000000000000, ,9,0.000000000000000,0.000000000000000,12.105199799999999,45.061500500000001,678.875000000000000,Elder,Flow source,0,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes,55,25,0.137500000000000,1,0,0,993.0000000,39.717323624800002,-123.596670555000000,448858.815899999990000,4396553.834900000100000,33.500000000000000,24.859999999999999,1.173134328000000,0.989541432000000,0.0000000,0.000000000000000,2426,2.8034608
500,1091,16:51,8/26/2014 0:00:00,80,0.100000000000000,0.000800000000000,35.799999999999997,24.899999999999999,12.900000000000000,0.000000000000000,0.000000000000000, ,8,0.000000000000000,0.000000000000000,15.369299900000000,4.577020200000000,506.860992399999990,Elder,Flow source,861,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes, ,0,0.000000000000000,0,0,1,830.0000000,39.719085739699999,-123.611302431000000,447606.028899999980000,4396757.853099999900000,32.350000000000001,25.100000000000001,1.106646059000000,0.992031873000000,0.0000000,0.000000000000000,1572,3.6482835
501,1092,17:18,8/26/2014 0:00:00,10,0.200000000000000,0.000200000000000,48.500000000000000,24.699999999999999,14.199999999999999,0.000000000000000,0.000000000000000, ,N/A,0.000000000000000,0.000000000000000,19.468900699999999,358.742004399999980,575.648010300000010,Elder,In channel,0,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055, , ,0,0.000000000000000,0,0,0,99042.0000000,39.716745044800000,-123.609125984000000,447790.805899999980000,4396496.799200000200000,31.370000000000001,24.489999999999998,1.546063118000000,1.008574929000000,0.0000000,0.000000000000000,99330,17.8444786
502,1093,17:49,8/26/2014 0:00:00,43,0.200000000000000,0.000860000000000,40.200000000000003,24.500000000000000,12.900000000000000,0.000000000000000,0.000000000000000, ,3,0.000000000000000,0.000000000000000,20.753499999999999,323.028015100000000,688.338989299999980,Elder,Flow source,864,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes,125,250,3.125000000000000,0,0,0,17021.0000000,39.714399173499999,-123.607836242000000,447899.587600000030000,4396235.690299999900000,35.119999999999997,23.780000000000001,1.144646925000000,1.030277544000000,0.0000000,0.000000000000000,17222,30.4151020
503,1094,19:15,8/26/2014 0:00:00,38,1.100000000000000,0.004180000000000,44.700000000000003,25.000000000000000,11.500000000000000,0.000000000000000,0.000000000000000, ,1,0.000000000000000,0.000000000000000,16.614500000000000,337.915985100000000,476.457000699999980,Elder,Flow source,880,yes,2, , ,Amprobe #2,CaterTemp Plus 221-055,yes, ,0,0.000000000000000,0,0,1,112.0000000,39.722478623100002,-123.616481160000010,447164.752700000010000,4397137.455000000100000,47.299999999999997,19.969999999999999,0.945031712000000,1.251877817000000,0.0000000,0.000000000000000,345,6.7324200
