Data_Point,GPS_Point,Tim,Dat,Chan_width,Chan_depth,Hydo_area,Humidity,Air_T_2m,Water_Temp,Avg_Veloc,Discharge,D_50,D_50_Mobil,d18O,dD,Slope,Aspect_D_1,Elevation,Watershed,Typ,DP_Match,Observed,Round,R2_Retract,WhyNoDPR2,FieldNotes,AirTDevice,WatTDevice,Spring,Connected,Fssubsurf,Hollow_Fra,elderfox_f,Latitude,Longitude,x_utm,y_utm,RivL2_AirT,RivL2_Hum,MeasORivAT,MeasORivHu,FSClass_si,NewFlowAcc,Slope_1m,flowacc_co,slp_deg_co
79,676,15:03,5/27/2014 0:00:00,34.000000000000000,0.700000000000000,0.002380000000000,37.799999999999997,20.199999999999999,11.000000000000000,0.000000000000000,0.000000000000000,4, ,-8.119999999999999,-50.000000000000000,25.167541499999999,76.231391900000006,691.674804699999980,Elder,Flow source,973,yes,1, , ,coming out of clay,Amprobe #2,CaterTemp Plus 221-055,yes,1,0,2,12579.0000000,39.716714311200001,-123.624677483000000,446457.827800000030000,4396502.559299999800000,20.289999999999999,37.969999999999999,0.995564317000000,0.995522781000000,2,0.000000000000000,0.000000000000000,155,26.1023827
80,677,15:23,5/27/2014 0:00:00,57.000000000000000,0.600000000000000,0.003420000000000,36.000000000000000,21.100000000000001,11.900000000000000,0.000000000000000,0.000000000000000,4, ,0.000000000000000,0.000000000000000,20.204040500000001,94.450103799999994,698.411254900000020,Elder,Flow source,974,yes,1, , , ,Amprobe #2,CaterTemp Plus 221-055,yes,1,0,2,661.0000000,39.716407126500002,-123.624782318000000,446448.604600000020000,4396468.528699999700000,20.020000000000000,38.850000000000001,1.053946054000000,0.926640927000000,2,0.000000000000000,0.000000000000000,671,24.1989040
81,678,15:52,5/27/2014 0:00:00,33.000000000000000,0.400000000000000,0.001320000000000,33.200000000000003,21.899999999999999,10.500000000000000,0.000000000000000,0.000000000000000,12, ,0.000000000000000,0.000000000000000,16.984691600000001,320.565795900000010,706.651611300000010,Elder,Flow source,975,yes,1, , , ,Amprobe #2,CaterTemp Plus 221-055,yes,1,0,3,1615.0000000,39.715846538999998,-123.624650798999990,446459.444000000020000,4396406.232800000300000,19.640000000000001,39.630000000000003,1.115071283000000,0.837749180000000,2,0.000000000000000,0.000000000000000,274,42.0011597
82,679,16:38,5/27/2014 0:00:00,47.000000000000000,0.300000000000000,0.001410000000000,37.399999999999999,21.600000000000001,10.400000000000000,0.000000000000000,0.000000000000000,3, ,0.000000000000000,0.000000000000000,34.264663700000000,280.336364699999990,753.454772899999970,Elder,Flow source,976,yes,1, , , ,Amprobe #2,CaterTemp Plus 221-055,yes,1,0,2,8152.0000000,39.713876905399999,-123.624543771000010,446467.095099999980000,4396187.567200000400000,18.660000000000000,33.140000000000001,1.157556270000000,1.128545564000000,2,0.000000000000000,0.000000000000000,8318,29.6538639
83,680,16:38,5/27/2014 0:00:00,20.000000000000000,1.000000000000000,0.002000000000000,38.100000000000001,18.399999999999999,10.500000000000000,0.000000000000000,0.000000000000000,7, ,0.000000000000000,0.000000000000000,5.322394400000000,310.952606199999990,774.385070799999990,Elder,Flow source,977,yes,1, , , ,Amprobe #2,CaterTemp Plus 221-055,yes,0,1,0,37141.0000000,39.712947373600002,-123.624735132000000,446449.973699999970000,4396084.516499999900000,18.660000000000000,33.140000000000001,0.986066452000000,1.149668075000000,0,0.000000000000000,0.000000000000000,34133,11.5238199
84,681,17:50,5/27/2014 0:00:00,27.000000000000000,0.800000000000000,0.002160000000000,46.299999999999997,18.600000000000001,10.900000000000000,0.000000000000000,0.000000000000000,5, ,0.000000000000000,0.000000000000000,19.652090099999999,289.398254399999980,607.628356899999970,Elder,Flow source,978,yes,1, , , ,Amprobe #2,CaterTemp Plus 221-055,yes,0,0,2,139.0000000,39.720201171900001,-123.621415189999990,446740.128700000000000,4396887.609100000000000,17.309999999999999,36.649999999999999,1.074523397000000,1.263301501000000,2,0.000000000000000,0.000000000000000,8550,12.0195799
85,682,18:26,5/27/2014 0:00:00,32.000000000000000,1.800000000000000,0.005760000000000,36.600000000000001,18.199999999999999,11.300000000000001,0.000000000000000,0.000000000000000,30, ,0.000000000000000,0.000000000000000,35.007537800000001,14.933972400000000,494.016571000000000,Elder,Flow source,0,yes,1, ,dry, ,Amprobe #2,CaterTemp Plus 221-055,yes,0,1,7,1196.0000000,39.722817799300003,-123.620544929000000,446816.727200000020000,4397177.501699999900000,16.090000000000000,40.880000000000003,1.131137352000000,0.895303327000000,7,0.000000000000000,0.000000000000000,704,36.1583939
86,683,18:46,5/27/2014 0:00:00,50.000000000000000,5.300000000000000,0.026500000000000,36.200000000000003,19.600000000000001,11.300000000000001,0.000000000000000,0.000000000000000,110, ,0.000000000000000,0.000000000000000,26.213491399999999,3.030262700000000,494.025085400000020,Elder,In channel,982,yes,1, , , ,Amprobe #2,CaterTemp Plus 221-055, ,0,0,11,125925.0000000,39.722701535299997,-123.620320332000010,446835.886899999980000,4397164.464800000200000,15.010000000000000,44.869999999999997,1.305796136000000,0.806775128000000,11,0.000000000000000,0.000000000000000,137913,22.9057541
87,684,19:04,5/27/2014 0:00:00,28.000000000000000,0.500000000000000,0.001400000000000,39.299999999999997,19.100000000000001,11.000000000000000,0.000000000000000,0.000000000000000,20, ,0.000000000000000,0.000000000000000,38.906845099999998,26.186986900000001,484.815277100000000,Elder,Flow source,1139,yes,1, , , ,Amprobe #2,CaterTemp Plus 221-055,yes,1,0,3,108.0000000,39.722967059799998,-123.619830389000000,446878.081200000020000,4397193.643899999600000,14.440000000000000,47.170000000000002,1.322714681000000,0.833156667000000,2,0.000000000000000,0.000000000000000,169,43.8461189
88,685,19:22,5/27/2014 0:00:00,35.000000000000000,0.800000000000000,0.002800000000000,36.899999999999999,17.100000000000001,11.199999999999999,0.000000000000000,0.000000000000000,<1, ,0.000000000000000,0.000000000000000,26.789253200000001,39.181758899999998,470.785247799999980,Elder,Flow source,1140,yes,1, , , ,Amprobe #2,CaterTemp Plus 221-055,yes,0,1,2,13218.0000000,39.723195822000001,-123.619333313000000,446920.858300000020000,4397218.738900000200000,14.000000000000000,49.670000000000002,1.221428571000000,0.742903161000000,2,0.000000000000000,0.000000000000000,348,19.1036949
89,686,11:29,5/28/2014 0:00:00,164.000000000000000,12.800000000000001,0.209920000000000,35.200000000000003,19.199999999999999,10.600000000000000,24.079999999999998,0.050548736000000,55, ,-8.119999999999999,-50.200000000000003,4.537837000000000,263.750549299999990,506.381530800000010,Elder,In channel,989,yes,1, , , ,Amprobe #2,CaterTemp Plus 221-055, ,0,0,11,1900150.0000000,39.718562787400003,-123.612068545000000,447539.969600000010000,4396700.260700000500000,16.449999999999999,39.439999999999998,1.167173252000000,0.892494929000000,11,0.000000000000000,0.000000000000000,1896669,14.4812489
90,687,11:56,5/28/2014 0:00:00,135.000000000000000,11.400000000000000,0.153900000000000,35.200000000000003,19.699999999999999,10.699999999999999,27.920000000000002,0.042968880000000,35, ,0.000000000000000,0.000000000000000,25.061233500000000,189.551284799999990,535.979247999999980,Elder,In channel,990,yes,1, , , ,Amprobe #2,CaterTemp Plus 221-055, ,0,0,11,1743150.0000000,39.715678369300001,-123.612346429000000,447513.965800000010000,4396380.293399999800000,17.260000000000002,39.509999999999998,1.141367323000000,0.890913693000000,11,0.000000000000000,0.000000000000000,1737376,6.0121069
91,688,12:29,5/28/2014 0:00:00,245.000000000000000,5.500000000000000,0.134750000000000,40.000000000000000,18.899999999999999,11.100000000000000,24.640000000000001,0.033202400000000,30, ,0.000000000000000,0.000000000000000,5.814234300000000,345.370819100000010,568.751525900000050,Elder,In channel,991,yes,1, , , ,Amprobe #2,CaterTemp Plus 221-055, ,0,0,11,1419260.0000000,39.714050018499996,-123.612796789000000,447474.128700000000000,4396199.833100000400000,17.500000000000000,39.369999999999997,1.080000000000000,1.016002032000000,11,0.000000000000000,0.000000000000000,1418627,9.8502712
92,689,13:09,5/28/2014 0:00:00,30.000000000000000,0.300000000000000,0.000900000000000,34.600000000000001,20.600000000000001,11.400000000000000,0.000000000000000,0.000000000000000,3, ,0.000000000000000,0.000000000000000,35.444625899999998,281.474182100000010,607.761901900000000,Elder,Flow source,994,yes,1, , , ,Amprobe #2,CaterTemp Plus 221-055,yes,1,0,2,582.0000000,39.711355693199998,-123.612322320000000,447512.756100000000000,4395900.523199999700000,18.399999999999999,36.930000000000000,1.119565217000000,0.936907663000000,2,0.000000000000000,0.000000000000000,1153,31.5065365
93,690,13:30,5/28/2014 0:00:00,135.000000000000000,4.300000000000000,0.058050000000000,34.000000000000000,18.899999999999999,11.100000000000000,16.320000000000000,0.009473760000000,20, ,0.000000000000000,0.000000000000000,15.722377800000000,33.781879400000001,615.556823700000000,Elder,In channel,995,yes,1, , ,just below confluence,Amprobe #2,CaterTemp Plus 221-055, ,0,0,11,363000.0000000,39.710518633299998,-123.612612200000000,447487.273300000000000,4395807.791100000000000,18.570000000000000,37.869999999999997,1.017770598000000,0.897808292000000,11,0.000000000000000,0.000000000000000,900857,20.5655651
94,691,13:51,5/28/2014 0:00:00,15.000000000000000,0.700000000000000,0.001050000000000,34.200000000000003,21.199999999999999,10.600000000000000,0.000000000000000,0.000000000000000,8, ,0.000000000000000,0.000000000000000,26.073631299999999,158.918945299999990,628.800293000000010,Elder,Flow source,0,yes,1, ,dry, ,Amprobe #2,CaterTemp Plus 221-055,yes,1,0,7,171.0000000,39.710282512900001,-123.613067663000000,447448.051800000020000,4395781.851900000100000,18.699999999999999,36.149999999999999,1.133689840000000,0.946058091000000,7,0.000000000000000,0.000000000000000,141,34.3729973
95,692,14:24,5/28/2014 0:00:00,67.000000000000000,1.000000000000000,0.006700000000000,31.800000000000001,21.800000000000001,10.600000000000000,0.000000000000000,0.000000000000000,3, ,-8.130000000000001,-49.899999999999999,27.340068800000001,7.609468000000000,727.445678700000030,Elder,Flow source,996,yes,1, , , ,Amprobe #2,CaterTemp Plus 221-055,yes,0,1,0,2352.0000000,39.708766346200001,-123.614526111999990,447321.880100000010000,4395614.434600000300000,19.100000000000001,38.750000000000000,1.141361257000000,0.820645161000000,0,0.000000000000000,0.000000000000000,1498,21.4915524
96,693,14:46,5/28/2014 0:00:00,130.000000000000000,2.800000000000000,0.036400000000000,35.000000000000000,20.100000000000001,10.900000000000000,36.320000000000000,0.013220480000000,15, ,0.000000000000000,0.000000000000000,9.543091799999999,93.703933699999993,690.041564900000030,Elder,In channel,997,yes,1, , , ,Amprobe #2,CaterTemp Plus 221-055, ,0,0,11,302975.0000000,39.709547139999998,-123.615549493000000,447234.748499999990000,4395701.693300000400000,19.210000000000001,36.350000000000001,1.046330036000000,0.962861073000000,11,0.000000000000000,0.000000000000000,305045,3.8709881
97,694,15:13,5/28/2014 0:00:00,20.000000000000000,0.700000000000000,0.001400000000000,39.899999999999999,19.199999999999999,10.699999999999999,0.000000000000000,0.000000000000000,10, ,-8.100000000000000,-49.000000000000000,33.167926799999996,81.184104899999994,722.115661599999950,Elder,Flow source,998,yes,1, , , ,Amprobe #2,CaterTemp Plus 221-055,yes,1,0,2,711.0000000,39.709498370600002,-123.616457225000000,447156.899399999990000,4395696.815100000200000,19.239999999999998,39.219999999999999,0.997920998000000,1.017338093000000,2,0.000000000000000,0.000000000000000,385,47.2316093
98,695,15:41,5/28/2014 0:00:00,64.000000000000000,1.300000000000000,0.008320000000000,41.600000000000001,17.699999999999999,10.400000000000000,0.000000000000000,0.000000000000000,17, ,-8.130000000000001,-49.700000000000003,20.292993500000001,72.429451000000000,766.273010300000010,Elder,Flow source,1000,yes,1, , , ,Amprobe #2,CaterTemp Plus 221-055, ,0,0,0,9538.0000000,39.709500204699999,-123.617472973000010,447069.829600000000000,4395697.617700000300000,19.370000000000001,38.549999999999997,0.913784202000000,1.079118029000000,0,0.000000000000000,0.000000000000000,11440,23.8669357
99,696,15:43,5/28/2014 0:00:00,8.000000000000000,0.700000000000000,0.000560000000000,43.500000000000000,17.500000000000000,10.300000000000001,0.000000000000000,0.000000000000000,7, ,0.000000000000000,0.000000000000000,33.687168100000001,134.796279900000000,764.831481899999970,Elder,Flow source,999,yes,1, , , ,Amprobe #2,CaterTemp Plus 221-055,yes,1,0,2,22.0000000,39.709559841299999,-123.617367902000000,447078.881999999980000,4395704.174499999700000,19.309999999999999,39.729999999999997,0.906266183000000,1.094890511000000,2,0.000000000000000,0.000000000000000,988,39.8979225
100,697,16:09,5/28/2014 0:00:00,55.000000000000000,0.600000000000000,0.003300000000000,42.299999999999997,17.399999999999999,10.199999999999999,0.000000000000000,0.000000000000000,15, ,0.000000000000000,0.000000000000000,19.272287400000000,97.447181700000002,781.821899400000010,Elder,Flow source,1001,yes,1, , , ,Amprobe #2,CaterTemp Plus 221-055,yes,0,0,1,1926.0000000,39.707894922199998,-123.617063177000010,447103.731900000010000,4395519.212299999800000,19.210000000000001,41.420000000000002,0.905778240000000,1.021245775000000,0,0.000000000000000,0.000000000000000,6551,14.9047613
101,698,16:36,5/28/2014 0:00:00,45.000000000000000,1.200000000000000,0.005400000000000,42.500000000000000,18.100000000000001,10.100000000000000,0.000000000000000,0.000000000000000,40, ,0.000000000000000,0.000000000000000,27.271606400000000,33.587249800000002,788.849853499999990,Elder,Flow source,1002,yes,1, , , ,Amprobe #2,CaterTemp Plus 221-055, ,1,0,0,60546.0000000,39.706553879600001,-123.615787764999990,447212.042399999980000,4395369.624099999700000,19.410000000000000,41.219999999999999,0.932509016000000,1.031052887000000,0,0.000000000000000,0.000000000000000,52452,23.9135628
102,699,16:50,5/28/2014 0:00:00,46.000000000000000,0.700000000000000,0.003220000000000,44.000000000000000,17.500000000000000,10.300000000000001,0.000000000000000,0.000000000000000,13, ,-8.130000000000001,-50.399999999999999,15.356980300000000,335.893890399999980,793.844360400000030,Elder,Flow source,1003,yes,1, , , ,Amprobe #2,CaterTemp Plus 221-055,yes,1,0,0,4209.0000000,39.706547436599998,-123.615541339999990,447233.162200000020000,4395368.764000000400000,19.170000000000002,41.859999999999999,0.912884716000000,1.051122790000000,0,0.000000000000000,0.000000000000000,18516,36.8135147
103,700,17:19,5/28/2014 0:00:00,11.000000000000000,1.200000000000000,0.001320000000000,43.600000000000001,17.699999999999999,10.500000000000000,0.000000000000000,0.000000000000000,3, ,0.000000000000000,0.000000000000000,18.569902400000000,87.179534899999993,782.450500499999980,Elder,Flow source,1004,yes,1, , ,clay/mud basin,Amprobe #2,CaterTemp Plus 221-055,yes,0,0,6,35280.0000000,39.705576421600000,-123.613078898000000,447443.518099999990000,4395259.549200000200000,18.660000000000000,42.840000000000003,0.948553055000000,1.017740430000000,6,0.000000000000000,0.000000000000000,57878,21.9696121
104,701,17:26,5/28/2014 0:00:00,145.000000000000000,0.300000000000000,0.004350000000000,45.700000000000003,17.399999999999999,10.699999999999999,0.000000000000000,0.000000000000000,20, ,0.000000000000000,0.000000000000000,21.953424500000001,157.896408100000000,779.289306600000030,Elder,Flow source,0,yes,1,yes,no data point taken, ,Amprobe #2,CaterTemp Plus 221-055, ,0,0,2,292.0000000,39.705607491899997,-123.612982724999990,447451.786199999970000,4395262.941200000200000,18.530000000000001,43.619999999999997,0.939017809000000,1.047684548000000,2,0.000000000000000,0.000000000000000,187,28.5102634
105,702,17:58,5/28/2014 0:00:00,30.000000000000000,0.100000000000000,0.000300000000000,45.799999999999997,16.100000000000001,10.100000000000000,0.000000000000000,0.000000000000000,4, ,0.000000000000000,0.000000000000000,31.579746199999999,87.355102500000001,828.036560099999970,Elder,Flow source,0,yes,1, ,dry, ,Amprobe #2,CaterTemp Plus 221-055,yes,0,0,7,225.0000000,39.703477913699999,-123.612331252000000,447506.020699999990000,4395026.206899999600000,17.789999999999999,44.670000000000002,0.905002811000000,1.025296620000000,7,0.000000000000000,0.000000000000000,303,36.3773994
106,703,18:06,5/28/2014 0:00:00,36.000000000000000,0.700000000000000,0.002520000000000,52.000000000000000,14.600000000000000,9.699999999999999,0.000000000000000,0.000000000000000,17, ,-8.380000000000001,-51.299999999999997,36.764331800000001,69.406929000000005,838.018615700000050,Elder,Flow source,1005,yes,1, , , ,Amprobe #2,CaterTemp Plus 221-055,yes,0,0,2,142.0000000,39.703344054299997,-123.612423140000000,447498.041800000010000,4395011.404199999800000,17.680000000000000,44.899999999999999,0.825791855000000,1.158129176000000,2,0.000000000000000,0.000000000000000,137,43.2432213
107,704,18:24,5/28/2014 0:00:00,50.000000000000000,0.200000000000000,0.001000000000000,53.700000000000003,15.500000000000000,10.300000000000001,0.000000000000000,0.000000000000000,14, ,0.000000000000000,0.000000000000000,36.136291499999999,314.307220500000030,856.077331500000010,Elder,Flow source,1006,yes,1, , ,road cut,Amprobe #2,CaterTemp Plus 221-055,yes,0,0,3,6630.0000000,39.703354575799999,-123.611591774000000,447569.321799999980000,4395012.085599999900000,16.910000000000000,47.100000000000001,0.916617386000000,1.140127389000000,2,0.000000000000000,0.000000000000000,3937,48.0388412
108,705,18:29,5/28/2014 0:00:00,33.000000000000000,0.300000000000000,0.000990000000000,50.799999999999997,15.100000000000000,10.199999999999999,0.000000000000000,0.000000000000000,7, ,0.000000000000000,0.000000000000000,34.587863900000002,344.857910199999990,857.186889599999970,Elder,Flow source,1007,yes,1, , ,road cut,Amprobe #2,CaterTemp Plus 221-055,yes,0,0,3,187.0000000,39.703335815800003,-123.611667714000010,447562.797299999980000,4395010.047899999700000,16.670000000000002,47.979999999999997,0.905818836000000,1.058774489000000,2,0.000000000000000,0.000000000000000,73,41.3686028
109,706,18:45,5/28/2014 0:00:00,17.000000000000000,0.200000000000000,0.000340000000000,51.200000000000003,15.100000000000000,10.300000000000001,0.000000000000000,0.000000000000000,8, ,0.000000000000000,0.000000000000000,35.425682100000003,337.240387000000000,863.210754400000040,Elder,Flow source,1008,yes,1, , ,road cut,Amprobe #2,CaterTemp Plus 221-055,yes,0,0,1,15583.0000000,39.703787441300001,-123.610385513000000,447673.060100000000000,4395059.423000000400000,16.129999999999999,51.090000000000003,0.936143831000000,1.002153063000000,0,0.000000000000000,0.000000000000000,16160,32.1604233
110,707,19:22,5/28/2014 0:00:00,18.000000000000000,0.900000000000000,0.001620000000000,44.100000000000001,17.199999999999999,10.699999999999999,0.000000000000000,0.000000000000000,65, ,0.000000000000000,0.000000000000000,22.255703000000000,345.748016399999980,797.187377900000000,Elder,In channel,1009,yes,1, , , ,Amprobe #2,CaterTemp Plus 221-055,likely,0,0,11,43176.0000000,39.704808446800001,-123.610853886000000,447633.679100000010000,4395173.013399999600000,14.949999999999999,54.130000000000003,1.150501672000000,0.814705339000000,11,0.000000000000000,0.000000000000000,47156,26.3628616
111,708,19:52,5/28/2014 0:00:00,43.000000000000000,0.600000000000000,0.002580000000000,52.500000000000000,15.400000000000000,11.400000000000000,0.000000000000000,0.000000000000000,25, ,0.000000000000000,0.000000000000000,30.849767700000001,250.305297900000000,639.615844700000030,Elder,Flow source,1010,yes,1, , , ,Amprobe #2,CaterTemp Plus 221-055,yes,0,1,2,908.0000000,39.709920824800001,-123.612051607000000,447534.874399999970000,4395741.114699999800000,14.010000000000000,58.670000000000002,1.099214847000000,0.894835521000000,2,0.000000000000000,0.000000000000000,21851,12.9481220
112,709,20:09,5/28/2014 0:00:00,10.000000000000000,1.500000000000000,0.001500000000000,54.799999999999997,14.800000000000001,11.300000000000001,0.000000000000000,0.000000000000000,3, ,-8.220000000000001,-50.500000000000000,31.090396899999998,258.259826700000020,599.847228999999970,Elder,Flow source,993,yes,1, , , ,Amprobe #2,CaterTemp Plus 221-055, ,1,0,3,1620.0000000,39.711996659199997,-123.612226887000010,447521.422199999970000,4395971.605499999600000,13.410000000000000,61.789999999999999,1.103653990000000,0.886874899000000,2,0.000000000000000,0.000000000000000,1934,35.0101929
113,710,12:42,6/7/2014 0:00:00,320.000000000000000,22.500000000000000,0.720000000000000,41.700000000000003,27.300000000000001,13.500000000000000,43.520000000000003,0.313344000000000,95, ,0.000000000000000,0.000000000000000,5.562428500000000,250.356246900000000,510.364807100000010,Elder,In channel,1011,yes,1, , , ,Amprobe #2,CaterTemp Plus 221-055, ,0,0,11,9775450.0000000,39.720158442100001,-123.608825481000000,447819.135200000020000,4396875.463499999600000,31.340000000000000,26.260000000000002,0.871091257000000,1.587966489000000,11,0.000000000000000,0.000000000000000,187,3.3012302
114,711,13:01,6/7/2014 0:00:00,20.000000000000000,0.100000000000000,0.000200000000000,41.299999999999997,27.199999999999999,11.900000000000000,0.000000000000000,0.000000000000000,25, ,0.000000000000000,0.000000000000000,23.837177300000000,312.250701900000020,540.038757300000040,Elder,Flow source,0,yes,1, ,dry,very low flow-temperature might be high,Amprobe #2,CaterTemp Plus 221-055,yes,1,0,7,3227.0000000,39.719259577300001,-123.605475799999990,448105.555999999980000,4396773.757899999600000,31.000000000000000,25.379999999999999,0.877419355000000,1.627265563000000,7,0.000000000000000,0.000000000000000,1065,19.5289040
115,712,13:01,6/7/2014 0:00:00,360.000000000000000,13.199999999999999,0.475200000000000,36.200000000000003,27.399999999999999,13.300000000000001,32.159999999999997,0.152824320000000,95, ,0.000000000000000,0.000000000000000,5.375987100000000,20.606212599999999,546.952392600000050,Elder,In channel,1014,yes,1, ,data points not in exact same place, ,Amprobe #2,CaterTemp Plus 221-055, ,0,0,11,8673160.0000000,39.718560455599999,-123.604180733000010,448216.032200000020000,4396695.416400000500000,31.000000000000000,25.379999999999999,0.883870968000000,1.426319937000000,11,0.000000000000000,0.000000000000000,8669872,2.2195830
116,713,13:11,6/7/2014 0:00:00,265.000000000000000,1.500000000000000,0.039750000000000,41.299999999999997,26.600000000000001,11.500000000000000,0.000000000000000,0.000000000000000,80, ,0.000000000000000,0.000000000000000,13.088453299999999,262.321350100000020,547.699401900000000,Elder,Flow source,1015,yes,1, , ,three springs,Amprobe #2,CaterTemp Plus 221-055,yes,1,0,2,2283.0000000,39.718625259200003,-123.604122398000000,448221.080499999980000,4396702.575000000200000,31.000000000000000,24.670000000000002,0.858064516000000,1.674098095000000,2,0.000000000000000,0.000000000000000,2222,27.2288780
117,714,13:30,6/7/2014 0:00:00,240.000000000000000,19.199999999999999,0.460800000000000,35.799999999999997,26.199999999999999,13.699999999999999,10.000000000000000,0.046080000000000,85, ,0.000000000000000,0.000000000000000,16.518594700000001,337.179168699999990,552.232482900000040,Elder,In channel,0,yes,1, ,took data in different In channel location,AKA 714,Amprobe #2,CaterTemp Plus 221-055, ,0,0,11,5074020.0000000,39.718005554599998,-123.603886882000000,448240.803300000030000,4396633.660500000200000,31.140000000000001,23.859999999999999,0.841361593000000,1.500419111000000,11,0.000000000000000,0.000000000000000,5067565,2.1113091
118,715,14:00,6/7/2014 0:00:00,201.000000000000000,34.799999999999997,0.699480000000000,32.500000000000000,28.699999999999999,13.100000000000000,15.520000000000000,0.108559296000000,110, ,0.000000000000000,0.000000000000000,10.668474200000000,273.730956999999990,582.303527799999980,Elder,In channel,1016,yes,1, ,data points not in exact same place, ,Amprobe #2,CaterTemp Plus 221-055, ,0,0,11,4947400.0000000,39.715198876999999,-123.603266762999990,448291.858300000020000,4396321.801000000000000,31.140000000000001,24.699999999999999,0.921644188000000,1.315789474000000,11,0.000000000000000,0.000000000000000,4938715,4.5540609
119,716,14:14,6/7/2014 0:00:00,200.000000000000000,18.300000000000001,0.366000000000000,30.699999999999999,29.199999999999999,12.900000000000000,18.239999999999998,0.066758400000000,105, ,-8.320000000000000,-50.899999999999999,8.125794400000000,346.735626200000010,592.366455100000050,Elder,In channel,1017,yes,1, , , ,Amprobe #2,CaterTemp Plus 221-055, ,0,0,11,4819020.0000000,39.713764941599997,-123.603146561000000,448301.090800000010000,4396162.585099999800000,31.210000000000001,22.949999999999999,0.935597565000000,1.337690632000000,11,0.000000000000000,0.000000000000000,4840716,11.6541271
120,717,14:28,6/7/2014 0:00:00,110.000000000000000,2.000000000000000,0.022000000000000,32.799999999999997,29.300000000000001,10.600000000000000,0.000000000000000,0.000000000000000,50, ,0.000000000000000,0.000000000000000,21.770263700000001,67.098068200000000,608.971130399999990,Elder,Flow source,1018,yes,1, , ,3 outlets,Amprobe #2,CaterTemp Plus 221-055,yes,1,0,2,14.0000000,39.712570635900001,-123.603053825000000,448308.148300000000000,4396029.980600000400000,31.340000000000000,23.520000000000000,0.934907466000000,1.394557823000000,2,0.000000000000000,0.000000000000000,953,11.7354994
121,718,14:38,6/7/2014 0:00:00,59.000000000000000,0.400000000000000,0.002360000000000,30.199999999999999,29.300000000000001,10.400000000000000,0.000000000000000,0.000000000000000,15, ,-8.359999999999999,-51.500000000000000,17.925386400000001,272.499084499999980,623.404602100000030,Elder,Flow source,1020,yes,1, , , ,Amprobe #2,CaterTemp Plus 221-055,yes,1,0,2,1286.0000000,39.711396820700003,-123.602823001999990,448327.058100000020000,4395899.570700000000000,31.379999999999999,22.469999999999999,0.933715743000000,1.344014241000000,2,0.000000000000000,0.000000000000000,103,15.4759521
122,719,14:53,6/7/2014 0:00:00,134.000000000000000,10.300000000000001,0.138020000000000,32.600000000000001,28.800000000000001,15.100000000000000,0.000000000000000,0.000000000000000,90, ,0.000000000000000,0.000000000000000,12.847382500000000,2.208967200000000,644.753784200000040,Elder,In channel,0,yes,1, ,In channel dry,"water temperature 13.5¡C upstream, adj. tributary temperature 15.5¡C",Amprobe #2,CaterTemp Plus 221-055, ,0,0,11,4542350.0000000,39.710339067299998,-123.602853227000000,448323.678000000010000,4395782.192499999900000,31.210000000000001,21.320000000000000,0.922781160000000,1.529080675000000,11,0.000000000000000,0.000000000000000,4536539,5.6857471
123,720,15:09,6/7/2014 0:00:00,270.000000000000000,12.800000000000001,0.345600000000000,29.000000000000000,28.399999999999999,13.800000000000001,26.000000000000000,0.089856000000000,100, ,0.000000000000000,0.000000000000000,9.417152400000001,341.464874300000020,709.877258299999990,Elder,In channel,1027,yes,1, , , ,Amprobe #2,CaterTemp Plus 221-055, ,0,0,11,3855510.0000000,39.707590430600000,-123.600189994000000,448549.929100000010000,4395475.601599999700000,31.270000000000000,20.890000000000001,0.908218740000000,1.388224031000000,11,0.000000000000000,0.000000000000000,3849195,8.0013380
124,721,15:26,6/7/2014 0:00:00,43.000000000000000,0.900000000000000,0.003870000000000,31.600000000000001,28.100000000000001,12.100000000000000,0.000000000000000,0.000000000000000,45, ,0.000000000000000,0.000000000000000,27.109237700000001,261.294586200000030,787.182678200000050,Elder,Flow source,1028,yes,1,yes, ,width/depth taken after convergence of channels,Amprobe #2,CaterTemp Plus 221-055,yes,0,0,6,18906.0000000,39.708409401300003,-123.598559320000010,448690.322900000030000,4395565.561400000000000,31.239999999999998,20.780000000000001,0.899487836000000,1.520692974000000,6,0.000000000000000,0.000000000000000,11348,38.9757004
125,722,15:30,6/7/2014 0:00:00,47.000000000000000,1.100000000000000,0.005170000000000,29.000000000000000,29.399999999999999,12.400000000000000,0.000000000000000,0.000000000000000,20, ,0.000000000000000,0.000000000000000,32.028530099999998,246.754867600000010,785.469238300000030,Elder,Flow source,1029,yes,1, , , ,Amprobe #2,CaterTemp Plus 221-055,yes,0,0,1,11804.0000000,39.707978009300000,-123.598502612000000,448694.864500000030000,4395517.650600000300000,31.270000000000000,21.289999999999999,0.940198273000000,1.362141851000000,0,0.000000000000000,0.000000000000000,5894,35.9354248
126,723,15:48,6/7/2014 0:00:00,40.000000000000000,2.200000000000000,0.008800000000000,29.199999999999999,28.300000000000001,9.800000000000001,0.000000000000000,0.000000000000000,4, ,0.000000000000000,0.000000000000000,17.642480899999999,18.551460299999999,736.864562999999980,Elder,Flow source,1030,yes,1, , , ,Amprobe #2,CaterTemp Plus 221-055,yes,0,0,3,88038.0000000,39.705853533899997,-123.598811462000000,448666.814599999980000,4395282.040900000400000,30.770000000000000,22.469999999999999,0.919727007000000,1.299510458000000,2,0.000000000000000,0.000000000000000,458,9.6555471
